task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
176	83/84bdb4	8042345	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_SCRNASEQ_UNCONSTRAINED (1)	CACHED	0	2022-06-17 22:56:21.977	13m 40s	13m 25s	239.5%	44.1 GB	48.8 GB	24 GB	11.2 GB
191	37/8e131f	8042351	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_GET_MARKER_PEAKS_CLUSTERS (1)	CACHED	0	2022-06-17 23:25:17.106	20m 20s	19m 46s	152.5%	9.4 GB	12.6 GB	42.6 GB	614.9 MB
193	4c/3521e2	8042346	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_SCRNASEQ_CONSTRAINED (1)	CACHED	0	2022-06-17 23:10:01.896	29m 25s	29m 7s	176.4%	38.7 GB	44.3 GB	62 GB	36.4 GB
192	35/b64fad	8042352	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_PAIRWISE_TEST_CLUSTERS (1)	CACHED	0	2022-06-17 23:25:17.370	2m 29s	2m 10s	101.4%	5.1 GB	7.5 GB	2.8 GB	99 MB
194	29/ef14db	8042482	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_PSEUDO_BULK_CLUSTERS2 (1)	CACHED	0	2022-06-17 23:39:26.875	10m 50s	10m 32s	626.9%	11.3 GB	15 GB	74.9 GB	21.4 GB
183	13/2f7cf3	8042350	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_MARKER_GENE_CLUSTERS (1)	CACHED	0	2022-06-17 23:24:26.958	1h 15m 5s	1h 14m 5s	188.2%	9 GB	12.6 GB	126.8 GB	3.2 GB
196	ee/4d3ae8	8042485	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_CALL_PEAKS_CLUSTERS2 (1)	CACHED	0	2022-06-17 23:50:16.928	36m	35m 47s	616.2%	12 GB	18 GB	2.8 TB	27.4 GB
199	83/35dcbd	8042583	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_GET_MARKER_PEAKS_CLUSTERS2 (1)	CACHED	0	2022-06-18 00:26:16.995	19m 30s	18m 42s	150.0%	8.4 GB	11.6 GB	31.6 GB	463.2 MB
195	a8/fbe785	8042484	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_MOTIF_ENRICHMENT_CLUSTERS (1)	CACHED	0	2022-06-17 23:45:36.907	7m 5s	6m 45s	97.7%	5.1 GB	5.7 GB	561.1 GB	1.1 GB
198	0e/a8be76	8042585	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_MARKER_PEAKS_IN_TRACKS_CLUSTERS (1)	CACHED	0	2022-06-18 00:39:32.011	2m 20s	2m 13s	138.3%	10 GB	12.5 GB	1.6 GB	5.4 MB
197	fd/ecac05	8042486	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_MARKER_GENE_CLUSTERS2 (1)	CACHED	0	2022-06-17 23:50:17.087	1h 39m 5s	1h 38m 43s	154.6%	9.5 GB	12.7 GB	110.4 GB	3.2 GB
200	f5/ab0ac1	8042584	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_PAIRWISE_TEST_CLUSTERS2 (1)	CACHED	0	2022-06-18 00:26:17.305	3m 44s	3m 2s	88.5%	1.1 GB	1.5 GB	2.7 GB	99.2 MB
201	76/c6bf7f	8042501	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_MOTIF_DEVIATIONS_CLUSTERS (1)	CACHED	0	2022-06-17 23:52:41.926	5h 8m 35s	5h 8m 32s	253.1%	33.4 GB	36.8 GB	24.5 GB	794.2 MB
203	32/a8d977	8042587	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_MOTIF_ENRICHMENT_CLUSTERS2 (1)	CACHED	0	2022-06-18 00:45:46.995	14m 50s	14m 35s	97.6%	4.3 GB	4.8 GB	525 GB	1.1 GB
205	6d/afe979	8042625	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_GET_POSITIVE_TF_REGULATOR_CLUSTERS (1)	CACHED	0	2022-06-18 05:01:17.657	2m 15s	1m 16s	204.8%	9 GB	12.3 GB	5.2 GB	5.9 MB
206	97/1e64c7	8042626	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_COACCESSIBILITY_CLUSTERS (1)	CACHED	0	2022-06-18 05:01:17.877	5m 59s	5m 44s	99.9%	9.4 GB	10.8 GB	4 GB	219.9 MB
202	50/e7c1fa	8042607	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_MARKER_PEAKS_IN_TRACKS_CLUSTERS2 (1)	CACHED	0	2022-06-18 01:29:22.268	1m 45s	1m 29s	81.2%	8.7 GB	11 GB	1.5 GB	4.5 MB
207	22/0bea15	8042589	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_MOTIF_DEVIATIONS_CLUSTERS2 (1)	CACHED	0	2022-06-18 01:00:37.169	3h 50m 15s	3h 49m 50s	319.7%	32.4 GB	35.9 GB	34.7 GB	837.4 MB
211	88/4e2341	8042619	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_GET_POSITIVE_TF_REGULATOR_CLUSTERS2 (1)	CACHED	0	2022-06-18 04:50:52.920	2m 9s	1m 29s	183.3%	8.8 GB	12.3 GB	5.3 GB	5.8 MB
209	cc/69779c	8042620	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_PEAK2GENELINKAGE_CLUSTERS2 (1)	CACHED	0	2022-06-18 04:50:53.293	7m 24s	6m 59s	180.8%	23.3 GB	25.4 GB	10.7 GB	3.4 GB
210	36/c7acc0	8042621	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_COACCESSIBILITY_CLUSTERS2 (1)	CACHED	0	2022-06-18 04:50:53.662	6m 54s	6m 24s	96.2%	2.2 GB	2.6 GB	4 GB	198.8 MB
208	41/f9745e	8042622	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_TRAJECTORY_CLUSTERS2 (1)	CACHED	0	2022-06-18 04:50:53.849	22m 18s	22m 11s	229.5%	28.5 GB	33.9 GB	63.3 GB	1.2 GB
204	6f/9af746	8042627	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_FOOTPRINTING_CLUSTERS (1)	CACHED	0	2022-06-18 05:01:18.056	6m 19s	6m 13s	360.7%	39 GB	42.9 GB	872.8 GB	20.8 MB
212	65/6c9f98	8042623	SCATACPIPE:DOWNSTREAM_ARCHR:ARCHR_FOOTPRINTING_CLUSTERS2 (1)	CACHED	0	2022-06-18 04:50:54.058	5m 18s	5m 10s	282.3%	39.1 GB	43 GB	841.6 GB	16.2 MB
213	1d/63fd03	8180349	SCATACPIPE:MULTIQC	COMPLETED	0	2022-06-23 18:39:46.334	2m 10s	1m 59s	63.5%	352.1 MB	657.9 MB	657.4 MB	14.9 MB
188	21/6dfcc7	8180347	SCATACPIPE:SPLIT_BAM (4)	COMPLETED	0	2022-06-23 18:39:45.973	1h 40m 55s	1h 40m 31s	107.1%	270.6 MB	2.1 GB	46 GB	5.1 GB
185	7b/481ea0	8180344	SCATACPIPE:SPLIT_BAM (1)	COMPLETED	0	2022-06-23 18:39:44.942	1h 56m 16s	1h 55m 28s	111.8%	260.5 MB	2.1 GB	57.3 GB	8.4 GB
186	b1/1147aa	8180346	SCATACPIPE:SPLIT_BAM (2)	COMPLETED	0	2022-06-23 18:39:45.800	3h 20m 20s	3h 19m 24s	126.6%	268 MB	2.1 GB	115.7 GB	32.7 GB
189	ad/4dee37	8180345	SCATACPIPE:SPLIT_BAM (5)	COMPLETED	0	2022-06-23 18:39:45.522	3h 28m 26s	3h 28m 2s	123.7%	263.9 MB	2.1 GB	115.5 GB	32.6 GB
190	97/ddb0b2	8180343	SCATACPIPE:SPLIT_BAM (6)	COMPLETED	0	2022-06-23 18:39:44.321	4h 26m 52s	4h 26m 30s	131.4%	292.4 MB	2.1 GB	154.4 GB	53.7 GB
187	ec/47eafd	8180348	SCATACPIPE:SPLIT_BAM (3)	COMPLETED	0	2022-06-23 18:39:46.154	4h 35m 50s	4h 35m 24s	135.1%	296.8 MB	2.1 GB	166.1 GB	57.3 GB
